odprecid,programyear,program,ceid,cename,typeofagency,typeoforg,esc,tdaregion,siteid,sitename,countydistrictcode,cecounty,sitecounty,claimdate,breakfastdays,breakfast,breakfasttotal,amsnackdays,amsnack,amsnacktotal,lunchdays,lunch,lunchtotal,pmsnackdays,pmsnack,pmsnacktotal,supperdays,supper,suppertotal,totalsnacks,totalmealssnacks,secondbreakfast,secondamsnack,secondlunch,secondpmsnack,secondsupper
00386-0111,2023,SEAMLESS_SUMMER_OPTION_MEALS,00386,FORT BEND ISD,Educational Institution,Public,4,3,0111,QUAIL VALLEY EL,079-907,FORT BEND,FORT BEND,2023-07-01T00:00:00.000,10,1154,1154,0,0,0,10,1015,1015,0,0,0,0,0,0,0,2169,,,,,
00386-0115,2023,SEAMLESS_SUMMER_OPTION_MEALS,00386,FORT BEND ISD,Educational Institution,Public,4,3,0115,LANTERN LANE EL,079-907,FORT BEND,FORT BEND,2023-06-01T00:00:00.000,11,697,697,0,0,0,11,1402,1402,0,0,0,0,0,0,0,2099,,,,,
00386-0131,2023,SEAMLESS_SUMMER_OPTION_MEALS,00386,FORT BEND ISD,Educational Institution,Public,4,3,0131,EDGAR GLOVER JR EL,079-907,FORT BEND,FORT BEND,2023-06-01T00:00:00.000,11,1156,1156,0,0,0,11,2883,2883,0,0,0,0,0,0,0,4039,,,,,
00386-0131,2023,SEAMLESS_SUMMER_OPTION_MEALS,00386,FORT BEND ISD,Educational Institution,Public,4,3,0131,EDGAR GLOVER JR EL,079-907,FORT BEND,FORT BEND,2023-07-01T00:00:00.000,6,361,361,0,0,0,6,746,746,0,0,0,0,0,0,0,1107,,,,,
00386-0133,2023,SEAMLESS_SUMMER_OPTION_MEALS,00386,FORT BEND ISD,Educational Institution,Public,4,3,0133,ARIZONA FLEMING EL,079-907,FORT BEND,FORT BEND,2023-06-01T00:00:00.000,11,1212,1212,0,0,0,11,3474,3474,0,0,0,0,0,0,0,4686,,,,,
00386-0133,2023,SEAMLESS_SUMMER_OPTION_MEALS,00386,FORT BEND ISD,Educational Institution,Public,4,3,0133,ARIZONA FLEMING EL,079-907,FORT BEND,FORT BEND,2023-07-01T00:00:00.000,7,390,390,0,0,0,7,1161,1161,0,0,0,0,0,0,0,1551,,,,,
00386-0134,2023,SEAMLESS_SUMMER_OPTION_MEALS,00386,FORT BEND ISD,Educational Institution,Public,4,3,0134,BURTON EL,079-907,FORT BEND,FORT BEND,2023-06-01T00:00:00.000,11,1040,1040,0,0,0,11,2651,2651,0,0,0,0,0,0,0,3691,,,,,
00386-0139,2023,SEAMLESS_SUMMER_OPTION_MEALS,00386,FORT BEND ISD,Educational Institution,Public,4,3,0139,LULA BELLE GOODMAN ELEMENTARY,079-907,FORT BEND,FORT BEND,2023-06-01T00:00:00.000,11,1136,1136,0,0,0,11,1849,1849,0,0,0,0,0,0,0,2985,,,,,
00386-0139,2023,SEAMLESS_SUMMER_OPTION_MEALS,00386,FORT BEND ISD,Educational Institution,Public,4,3,0139,LULA BELLE GOODMAN ELEMENTARY,079-907,FORT BEND,FORT BEND,2023-07-01T00:00:00.000,7,224,224,0,0,0,7,338,338,0,0,0,0,0,0,0,562,,,,,
00386-0141,2023,SEAMLESS_SUMMER_OPTION_MEALS,00386,FORT BEND ISD,Educational Institution,Public,4,3,0141,BARBARA JORDAN ELEMENTARY,079-907,FORT BEND,FORT BEND,2023-06-01T00:00:00.000,11,677,677,0,0,0,11,1233,1233,0,0,0,0,0,0,0,1910,,,,,
00386-0148,2023,SEAMLESS_SUMMER_OPTION_MEALS,00386,FORT BEND ISD,Educational Institution,Public,4,3,0148,JAN SCHIFF ELEMENTARY SCHOOL,079-907,FORT BEND,FORT BEND,2023-06-01T00:00:00.000,6,404,404,0,0,0,6,448,448,0,0,0,0,0,0,0,852,,,,,
00386-0148,2023,SEAMLESS_SUMMER_OPTION_MEALS,00386,FORT BEND ISD,Educational Institution,Public,4,3,0148,JAN SCHIFF ELEMENTARY SCHOOL,079-907,FORT BEND,FORT BEND,2023-07-01T00:00:00.000,6,358,358,0,0,0,6,377,377,0,0,0,0,0,0,0,735,,,,,
00386-0150,2023,SEAMLESS_SUMMER_OPTION_MEALS,00386,FORT BEND ISD,Educational Institution,Public,4,3,0150,HERITAGE ROSE EL,079-907,FORT BEND,FORT BEND,2023-07-01T00:00:00.000,5,477,477,0,0,0,5,534,534,0,0,0,0,0,0,0,1011,,,,,
00386-0155,2023,SEAMLESS_SUMMER_OPTION_MEALS,00386,FORT BEND ISD,Educational Institution,Public,4,3,0155,JAMES PATTERSON EL,079-907,FORT BEND,FORT BEND,2023-06-01T00:00:00.000,6,911,911,0,0,0,6,980,980,0,0,0,0,0,0,0,1891,,,,,
00386-0155,2023,SEAMLESS_SUMMER_OPTION_MEALS,00386,FORT BEND ISD,Educational Institution,Public,4,3,0155,JAMES PATTERSON EL,079-907,FORT BEND,FORT BEND,2023-07-01T00:00:00.000,6,944,944,0,0,0,6,959,959,0,0,0,0,0,0,0,1903,,,,,
00388-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00388,STAFFORD MSD,Educational Institution,Public,4,3,0001,STAFFORD HIGH SCHOOL,079-910,FORT BEND,FORT BEND,2023-06-01T00:00:00.000,16,2053,2053,0,0,0,16,4132,4132,0,0,0,0,0,0,0,6185,,,,,
00388-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00388,STAFFORD MSD,Educational Institution,Public,4,3,0001,STAFFORD HIGH SCHOOL,079-910,FORT BEND,FORT BEND,2023-07-01T00:00:00.000,9,1027,1027,0,0,0,9,1253,1253,0,0,0,0,0,0,0,2280,,,,,
00388-0041,2023,SEAMLESS_SUMMER_OPTION_MEALS,00388,STAFFORD MSD,Educational Institution,Public,4,3,0041,STAFFORD MIDDLE SCHOOL,079-910,FORT BEND,FORT BEND,2023-06-01T00:00:00.000,16,982,982,0,0,0,16,2529,2529,0,0,0,0,0,0,0,3511,,,,,
00388-0041,2023,SEAMLESS_SUMMER_OPTION_MEALS,00388,STAFFORD MSD,Educational Institution,Public,4,3,0041,STAFFORD MIDDLE SCHOOL,079-910,FORT BEND,FORT BEND,2023-07-01T00:00:00.000,9,382,382,0,0,0,9,866,866,0,0,0,0,0,0,0,1248,,,,,
00388-0101,2023,SEAMLESS_SUMMER_OPTION_MEALS,00388,STAFFORD MSD,Educational Institution,Public,4,3,0101,STAFFORD ECC,079-910,FORT BEND,FORT BEND,2023-06-01T00:00:00.000,16,1357,1357,0,0,0,16,1775,1775,0,0,0,0,0,0,0,3132,,,,,
00388-0101,2023,SEAMLESS_SUMMER_OPTION_MEALS,00388,STAFFORD MSD,Educational Institution,Public,4,3,0101,STAFFORD ECC,079-910,FORT BEND,FORT BEND,2023-07-01T00:00:00.000,9,457,457,0,0,0,9,750,750,0,0,0,0,0,0,0,1207,,,,,
00388-0102,2023,SEAMLESS_SUMMER_OPTION_MEALS,00388,STAFFORD MSD,Educational Institution,Public,4,3,0102,STAFFORD ELEMENTARY SCHOOL,079-910,FORT BEND,FORT BEND,2023-06-01T00:00:00.000,16,2861,2861,0,0,0,16,6476,6476,0,0,0,0,0,0,0,9337,,,,,
00388-0102,2023,SEAMLESS_SUMMER_OPTION_MEALS,00388,STAFFORD MSD,Educational Institution,Public,4,3,0102,STAFFORD ELEMENTARY SCHOOL,079-910,FORT BEND,FORT BEND,2023-07-01T00:00:00.000,9,639,639,0,0,0,9,2302,2302,0,0,0,0,0,0,0,2941,,,,,
00389-0103,2023,SEAMLESS_SUMMER_OPTION_MEALS,00389,MOUNT VERNON ISD,Educational Institution,Public,8,2,0103,MT VERNON EL,080-901,FRANKLIN,FRANKLIN,2023-06-01T00:00:00.000,7,275,275,0,0,0,5,593,593,0,0,0,0,0,0,0,868,,,,,
00391-0041,2023,SEAMLESS_SUMMER_OPTION_MEALS,00391,TEAGUE ISD,Educational Institution,Public,12,2,0041,TEAGUE J H,081-904,FREESTONE,FREESTONE,2023-06-01T00:00:00.000,16,347,347,0,0,0,16,133,133,0,0,0,0,0,0,0,480,,,,,
00391-0041,2023,SEAMLESS_SUMMER_OPTION_MEALS,00391,TEAGUE ISD,Educational Institution,Public,12,2,0041,TEAGUE J H,081-904,FREESTONE,FREESTONE,2023-07-01T00:00:00.000,8,139,139,0,0,0,8,7,7,0,0,0,0,0,0,0,146,,,,,
00391-0102,2023,SEAMLESS_SUMMER_OPTION_MEALS,00391,TEAGUE ISD,Educational Institution,Public,12,2,0102,TEAGUE EL,081-904,FREESTONE,FREESTONE,2023-06-01T00:00:00.000,15,245,245,0,0,0,15,288,288,0,0,0,0,0,0,0,533,,,,,
00391-0102,2023,SEAMLESS_SUMMER_OPTION_MEALS,00391,TEAGUE ISD,Educational Institution,Public,12,2,0102,TEAGUE EL,081-904,FREESTONE,FREESTONE,2023-07-01T00:00:00.000,8,63,63,0,0,0,8,71,71,0,0,0,0,0,0,0,134,,,,,
00392-0102,2023,SEAMLESS_SUMMER_OPTION_MEALS,00392,WORTHAM ISD,Educational Institution,Public,12,2,0102,WORTHAM EL,081-905,FREESTONE,FREESTONE,2023-06-01T00:00:00.000,0,0,0,0,0,0,12,297,297,0,0,0,0,0,0,0,297,,,,,
00393-0101,2023,SEAMLESS_SUMMER_OPTION_MEALS,00393,DEW ISD,Educational Institution,Public,12,2,0101,DEW EL,081-906,FREESTONE,FREESTONE,2023-06-01T00:00:00.000,15,99,99,0,0,0,15,153,153,0,0,0,0,0,0,0,252,,,,,
00394-0101,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00394,DILLEY ISD,Educational Institution,School Food Authority,20,4,0101,DILLEY EL,082-902,FRIO,FRIO,2023-06-01T00:00:00.000,16,1327,1327,0,0,0,16,1986,1986,0,0,0,0,0,0,0,3313,0,0,0,0,0
00395-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00395,PEARSALL ISD,Educational Institution,Public,20,4,0001,PEARSALL H S,082-903,FRIO,FRIO,2023-06-01T00:00:00.000,17,159,159,0,0,0,17,190,190,0,0,0,0,0,0,0,349,,,,,
00395-0041,2023,SEAMLESS_SUMMER_OPTION_MEALS,00395,PEARSALL ISD,Educational Institution,Public,20,4,0041,PEARSALL J H,082-903,FRIO,FRIO,2023-06-01T00:00:00.000,17,1566,1566,0,0,0,17,2110,2110,0,0,0,0,0,0,0,3676,,,,,
00395-0104,2023,SEAMLESS_SUMMER_OPTION_MEALS,00395,PEARSALL ISD,Educational Institution,Public,20,4,0104,TED FLORES EL,082-903,FRIO,FRIO,2023-06-01T00:00:00.000,17,866,866,0,0,0,17,1119,1119,0,0,0,0,0,0,0,1985,,,,,
00396-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00396,SEAGRAVES ISD,Educational Institution,Public,17,1,0001,SEAGRAVES SCHOOL,083-901,GAINES,GAINES,2023-06-01T00:00:00.000,17,391,391,0,0,0,17,512,512,0,0,0,0,0,0,0,903,,,,,
00398-0101,2023,SEAMLESS_SUMMER_OPTION_MEALS,00398,SEMINOLE ISD,Educational Institution,Public,17,1,0101,SEMINOLE EL,083-903,GAINES,GAINES,2023-06-01T00:00:00.000,22,2846,2846,0,0,0,22,2495,2495,0,0,0,0,0,0,0,5341,,,,,
00400-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00400,"ODYSSEY 2020 ACADEMY, INC.",Educational Institution,Charter,4,3,0001,ODYSSEY ACADEMY - GALVESTON,084-802,GALVESTON,GALVESTON,2023-05-01T00:00:00.000,2,160,160,0,0,0,2,145,145,0,0,0,0,0,0,0,305,,,,,
00400-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00400,"ODYSSEY 2020 ACADEMY, INC.",Educational Institution,Charter,4,3,0001,ODYSSEY ACADEMY - GALVESTON,084-802,GALVESTON,GALVESTON,2023-06-01T00:00:00.000,22,1937,1937,0,0,0,22,2609,2609,0,0,0,0,0,0,0,4546,,,,,
00400-0002,2023,SEAMLESS_SUMMER_OPTION_MEALS,00400,"ODYSSEY 2020 ACADEMY, INC.",Educational Institution,Charter,4,3,0002,ODYSSEY ACADEMY - TEXAS CITY,084-802,GALVESTON,GALVESTON,2023-05-01T00:00:00.000,2,26,26,0,0,0,2,88,88,0,0,0,0,0,0,0,114,,,,,
00400-0002,2023,SEAMLESS_SUMMER_OPTION_MEALS,00400,"ODYSSEY 2020 ACADEMY, INC.",Educational Institution,Charter,4,3,0002,ODYSSEY ACADEMY - TEXAS CITY,084-802,GALVESTON,GALVESTON,2023-06-01T00:00:00.000,9,77,77,0,0,0,9,276,276,0,0,0,0,0,0,0,353,,,,,
00400-0003,2023,SEAMLESS_SUMMER_OPTION_MEALS,00400,"ODYSSEY 2020 ACADEMY, INC.",Educational Institution,Charter,4,3,0003,ODYSSEY ACADEMY - WEBSTER,084-802,GALVESTON,GALVESTON,2023-06-01T00:00:00.000,16,183,183,0,0,0,16,426,426,0,0,0,0,0,0,0,609,,,,,
00402-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00402,DICKINSON ISD,Educational Institution,Public,4,3,0001,DICKINSON H S,084-901,GALVESTON,GALVESTON,2023-06-01T00:00:00.000,12,817,817,0,0,0,12,1174,1174,0,0,0,0,0,0,0,1991,,,,,
00402-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00402,DICKINSON ISD,Educational Institution,Public,4,3,0001,DICKINSON H S,084-901,GALVESTON,GALVESTON,2023-08-01T00:00:00.000,1,16,16,0,0,0,1,537,537,0,0,0,0,0,0,0,553,,,,,
00402-0041,2023,SEAMLESS_SUMMER_OPTION_MEALS,00402,DICKINSON ISD,Educational Institution,Public,4,3,0041,R D MCADAMS J H,084-901,GALVESTON,GALVESTON,2023-08-01T00:00:00.000,1,93,93,0,0,0,1,396,396,0,0,0,0,0,0,0,489,,,,,
00402-0042,2023,SEAMLESS_SUMMER_OPTION_MEALS,00402,DICKINSON ISD,Educational Institution,Public,4,3,0042,DUNBAR MIDDLE,084-901,GALVESTON,GALVESTON,2023-08-01T00:00:00.000,1,97,97,0,0,0,1,406,406,0,0,0,0,0,0,0,503,,,,,
00402-0043,2023,SEAMLESS_SUMMER_OPTION_MEALS,00402,DICKINSON ISD,Educational Institution,Public,4,3,0043,JOHN E BARBER MIDDLE,084-901,GALVESTON,GALVESTON,2023-08-01T00:00:00.000,1,102,102,0,0,0,1,419,419,0,0,0,0,0,0,0,521,,,,,
00402-0044,2023,SEAMLESS_SUMMER_OPTION_MEALS,00402,DICKINSON ISD,Educational Institution,Public,4,3,0044,ELVA C LOBIT MIDDLE,084-901,GALVESTON,GALVESTON,2023-08-01T00:00:00.000,1,84,84,0,0,0,1,314,314,0,0,0,0,0,0,0,398,,,,,
00402-0051,2023,SEAMLESS_SUMMER_OPTION_MEALS,00402,DICKINSON ISD,Educational Institution,Public,4,3,0051,Eugene Kranz Junior High School,084-901,GALVESTON,GALVESTON,2023-08-01T00:00:00.000,1,50,50,0,0,0,1,379,379,0,0,0,0,0,0,0,429,,,,,
00402-0061,2023,SEAMLESS_SUMMER_OPTION_MEALS,00402,DICKINSON ISD,Educational Institution,Public,4,3,0061,Dickinson Junior High School,084-901,GALVESTON,GALVESTON,2023-08-01T00:00:00.000,1,78,78,0,0,0,1,366,366,0,0,0,0,0,0,0,444,,,,,
00402-0101,2023,SEAMLESS_SUMMER_OPTION_MEALS,00402,DICKINSON ISD,Educational Institution,Public,4,3,0101,KENNETH E LITTLE EL,084-901,GALVESTON,GALVESTON,2023-08-01T00:00:00.000,1,59,59,0,0,0,1,90,90,0,0,0,0,0,0,0,149,,,,,
00402-0102,2023,SEAMLESS_SUMMER_OPTION_MEALS,00402,DICKINSON ISD,Educational Institution,Public,4,3,0102,LOUIS G LOBIT EL,084-901,GALVESTON,GALVESTON,2023-08-01T00:00:00.000,1,80,80,0,0,0,1,81,81,0,0,0,0,0,0,0,161,,,,,
00402-0105,2023,SEAMLESS_SUMMER_OPTION_MEALS,00402,DICKINSON ISD,Educational Institution,Public,4,3,0105,JAKE SILBERNAGEL EL,084-901,GALVESTON,GALVESTON,2023-08-01T00:00:00.000,1,139,139,0,0,0,1,105,105,0,0,0,0,0,0,0,244,,,,,
00402-0106,2023,SEAMLESS_SUMMER_OPTION_MEALS,00402,DICKINSON ISD,Educational Institution,Public,4,3,0106,HUGHES ROAD EL,084-901,GALVESTON,GALVESTON,2023-06-01T00:00:00.000,16,1793,1793,0,0,0,16,1720,1720,0,0,0,0,0,0,0,3513,,,,,
00402-0106,2023,SEAMLESS_SUMMER_OPTION_MEALS,00402,DICKINSON ISD,Educational Institution,Public,4,3,0106,HUGHES ROAD EL,084-901,GALVESTON,GALVESTON,2023-07-01T00:00:00.000,8,251,251,0,0,0,8,252,252,0,0,0,0,0,0,0,503,,,,,
00402-0106,2023,SEAMLESS_SUMMER_OPTION_MEALS,00402,DICKINSON ISD,Educational Institution,Public,4,3,0106,HUGHES ROAD EL,084-901,GALVESTON,GALVESTON,2023-08-01T00:00:00.000,1,100,100,0,0,0,1,86,86,0,0,0,0,0,0,0,186,,,,,
00402-0107,2023,SEAMLESS_SUMMER_OPTION_MEALS,00402,DICKINSON ISD,Educational Institution,Public,4,3,0107,BAY COLONY ELEMENTARY SCHOOL,084-901,GALVESTON,GALVESTON,2023-08-01T00:00:00.000,1,66,66,0,0,0,1,78,78,0,0,0,0,0,0,0,144,,,,,
00402-0108,2023,SEAMLESS_SUMMER_OPTION_MEALS,00402,DICKINSON ISD,Educational Institution,Public,4,3,0108,SAN LEON EL,084-901,GALVESTON,GALVESTON,2023-08-01T00:00:00.000,1,100,100,0,0,0,1,114,114,0,0,0,0,0,0,0,214,,,,,
00402-0109,2023,SEAMLESS_SUMMER_OPTION_MEALS,00402,DICKINSON ISD,Educational Institution,Public,4,3,0109,CALDER ROAD ELEMENTARY,084-901,GALVESTON,GALVESTON,2023-08-01T00:00:00.000,1,63,63,0,0,0,1,68,68,0,0,0,0,0,0,0,131,,,,,
00403-0001,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,0001,BALL H S,084-902,GALVESTON,GALVESTON,2023-05-01T00:00:00.000,1,31,31,0,0,0,1,50,50,0,0,0,0,0,0,0,81,0,0,0,0,0
00403-0001,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,0001,BALL H S,084-902,GALVESTON,GALVESTON,2023-06-01T00:00:00.000,21,4681,4681,0,0,0,21,6124,6124,0,0,0,0,0,0,0,10805,0,0,0,0,0
00403-0007,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,0007,AIM H S,084-902,GALVESTON,GALVESTON,2023-05-01T00:00:00.000,1,57,57,0,0,0,1,57,57,0,0,0,0,0,0,0,114,0,0,0,0,0
00403-0007,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,0007,AIM H S,084-902,GALVESTON,GALVESTON,2023-06-01T00:00:00.000,21,1839,1839,0,0,0,21,2218,2218,0,0,0,0,0,0,0,4057,0,0,0,0,0
00403-0007,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,0007,AIM H S,084-902,GALVESTON,GALVESTON,2023-07-01T00:00:00.000,15,821,821,0,0,0,15,1101,1101,0,0,0,0,0,0,0,1922,0,0,0,0,0
00403-0102,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,0102,CRENSHAW ELEMENTARY AND MIDDLE SCHOOL,084-902,GALVESTON,GALVESTON,2023-05-01T00:00:00.000,1,13,13,0,0,0,1,19,19,0,0,0,0,0,0,0,32,0,0,0,0,0
00403-0102,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,0102,CRENSHAW ELEMENTARY AND MIDDLE SCHOOL,084-902,GALVESTON,GALVESTON,2023-06-01T00:00:00.000,21,692,692,0,0,0,21,708,708,0,0,0,0,0,0,0,1400,0,0,0,0,0
00403-0107,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,0107,PARKER EL,084-902,GALVESTON,GALVESTON,2023-06-01T00:00:00.000,19,2003,2003,0,0,0,19,2036,2036,0,0,0,0,0,0,0,4039,0,0,0,0,0
00403-0115,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,0115,BURNET EL,084-902,GALVESTON,GALVESTON,2023-06-01T00:00:00.000,19,3663,3663,0,0,0,19,4156,4156,0,0,0,0,0,0,0,7819,0,0,0,0,0
00403-0117,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,0117,MOODY EARLY CHILDHOOD CENTER,084-902,GALVESTON,GALVESTON,2023-05-01T00:00:00.000,1,72,72,0,0,0,1,82,82,0,0,0,0,0,0,0,154,0,0,0,0,0
00403-0117,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,0117,MOODY EARLY CHILDHOOD CENTER,084-902,GALVESTON,GALVESTON,2023-06-01T00:00:00.000,21,1452,1452,0,0,0,21,1810,1810,0,0,0,0,0,0,0,3262,0,0,0,0,0
00403-0117,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,0117,MOODY EARLY CHILDHOOD CENTER,084-902,GALVESTON,GALVESTON,2023-07-01T00:00:00.000,16,819,819,0,0,0,16,1115,1115,0,0,0,0,0,0,0,1934,0,0,0,0,0
00403-0117,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,0117,MOODY EARLY CHILDHOOD CENTER,084-902,GALVESTON,GALVESTON,2023-08-01T00:00:00.000,14,691,691,0,0,0,14,942,942,0,0,0,0,0,0,0,1633,0,0,0,0,0
00403-1009,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,1009,MCGUIRE-DENT RECREATION CENTER,084-902,GALVESTON,GALVESTON,2023-06-01T00:00:00.000,19,837,837,0,0,0,19,1268,1268,0,0,0,0,0,0,0,2105,0,0,0,0,0
00403-1009,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,1009,MCGUIRE-DENT RECREATION CENTER,084-902,GALVESTON,GALVESTON,2023-07-01T00:00:00.000,15,452,452,0,0,0,15,862,862,0,0,0,0,0,0,0,1314,0,0,0,0,0
00403-1037,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,1037,Wright-Cuny Park,084-902,GALVESTON,GALVESTON,2023-05-01T00:00:00.000,1,35,35,0,0,0,1,50,50,0,0,0,0,0,0,0,85,0,0,0,0,0
00403-1037,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,1037,Wright-Cuny Park,084-902,GALVESTON,GALVESTON,2023-06-01T00:00:00.000,21,520,520,0,0,0,21,1003,1003,0,0,0,0,0,0,0,1523,0,0,0,0,0
00403-1037,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,1037,Wright-Cuny Park,084-902,GALVESTON,GALVESTON,2023-07-01T00:00:00.000,15,310,310,0,0,0,15,642,642,0,0,0,0,0,0,0,952,0,0,0,0,0
00403-1067,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,1067,Ambassador Prep Academy,084-902,GALVESTON,GALVESTON,2023-06-01T00:00:00.000,19,488,488,0,0,0,19,740,740,0,0,0,0,0,0,0,1228,0,0,0,0,0
00406-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00406,TEXAS CITY ISD,Educational Institution,Public,4,3,0001,TEXAS CITY H S,084-906,GALVESTON,GALVESTON,2023-06-01T00:00:00.000,16,2935,2935,0,0,0,18,4466,4466,0,0,0,0,0,0,0,7401,,,,,
00406-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00406,TEXAS CITY ISD,Educational Institution,Public,4,3,0001,TEXAS CITY H S,084-906,GALVESTON,GALVESTON,2023-07-01T00:00:00.000,15,762,762,0,0,0,16,807,807,0,0,0,0,0,0,0,1569,,,,,
00406-0002,2023,SEAMLESS_SUMMER_OPTION_MEALS,00406,TEXAS CITY ISD,Educational Institution,Public,4,3,0002,LA MARQUE H S,084-906,GALVESTON,GALVESTON,2023-06-01T00:00:00.000,20,1279,1279,0,0,0,20,2102,2102,0,0,0,0,0,0,0,3381,,,,,
00406-0002,2023,SEAMLESS_SUMMER_OPTION_MEALS,00406,TEXAS CITY ISD,Educational Institution,Public,4,3,0002,LA MARQUE H S,084-906,GALVESTON,GALVESTON,2023-07-01T00:00:00.000,18,817,817,0,0,0,16,907,907,0,0,0,0,0,0,0,1724,,,,,
00406-0041,2023,SEAMLESS_SUMMER_OPTION_MEALS,00406,TEXAS CITY ISD,Educational Institution,Public,4,3,0041,BLOCKER MIDDLE,084-906,GALVESTON,GALVESTON,2023-06-01T00:00:00.000,8,371,371,0,0,0,8,761,761,0,0,0,0,0,0,0,1132,,,,,
00406-0043,2023,SEAMLESS_SUMMER_OPTION_MEALS,00406,TEXAS CITY ISD,Educational Institution,Public,4,3,0043,GILES MIDDLE,084-906,GALVESTON,GALVESTON,2023-06-01T00:00:00.000,8,520,520,0,0,0,8,792,792,0,0,0,0,0,0,0,1312,,,,,
00406-0043,2023,SEAMLESS_SUMMER_OPTION_MEALS,00406,TEXAS CITY ISD,Educational Institution,Public,4,3,0043,GILES MIDDLE,084-906,GALVESTON,GALVESTON,2023-07-01T00:00:00.000,6,300,300,0,0,0,6,341,341,0,0,0,0,0,0,0,641,,,,,
00406-0103,2023,SEAMLESS_SUMMER_OPTION_MEALS,00406,TEXAS CITY ISD,Educational Institution,Public,4,3,0103,KOHFELDT EL,084-906,GALVESTON,GALVESTON,2023-06-01T00:00:00.000,15,984,984,0,0,0,16,1017,1017,0,0,0,0,0,0,0,2001,,,,,
00406-1002,2023,SEAMLESS_SUMMER_OPTION_MEALS,00406,TEXAS CITY ISD,Educational Institution,Public,4,3,1002,NESSLER CENTER - CITY OF TEXAS CITY SUMMER PROGRAMS,084-906,GALVESTON,GALVESTON,2023-06-01T00:00:00.000,19,592,592,0,0,0,19,1137,1137,0,0,0,0,0,0,0,1729,,,,,
00406-1002,2023,SEAMLESS_SUMMER_OPTION_MEALS,00406,TEXAS CITY ISD,Educational Institution,Public,4,3,1002,NESSLER CENTER - CITY OF TEXAS CITY SUMMER PROGRAMS,084-906,GALVESTON,GALVESTON,2023-07-01T00:00:00.000,15,509,509,0,0,0,15,788,788,0,0,0,0,0,0,0,1297,,,,,
00406-1013,2023,SEAMLESS_SUMMER_OPTION_MEALS,00406,TEXAS CITY ISD,Educational Institution,Public,4,3,1013,Sander Center - City of Texas City Summer Recreation,084-906,GALVESTON,GALVESTON,2023-06-01T00:00:00.000,4,8,8,0,0,0,14,45,45,0,0,0,0,0,0,0,53,,,,,
00422-1201,2023,SEAMLESS_SUMMER_OPTION_MEALS,00422,PAMPA ISD,Educational Institution,Public,16,1,1201,CENTRAL PARK,090-904,GRAY,GRAY,2023-06-01T00:00:00.000,0,0,0,0,0,0,15,779,779,0,0,0,0,0,0,0,779,,,,,
