dataset_id,title,description,created_at,updated_at,rows_updated_at,permalink,matched_query_terms,had_sample_fetch,sample_fetch_error,columns_present,has_mealservicetype,has_ruralorurbancode,has_sitetype,already_known_nc_source
aj5s-8pui,Summer Meal Programs - All Summer Sites  - Contact and Program Participation Information - Program Period 2019,"<b>About the Dataset</b><br>
This dataset contains <b>contact and program participation information for all summer meal sites approved by TDA to operate during the 2019 program period.</b> Applications to participate in summer programs open on January 15 and close May 1. Changes in site information can occur through August. Summer meal programs operate mid-May through the end of August. <p>

An overview of <b>all summer meal program data available</b> on the Texas Open Data Portal can be found a",2019-03-15T20:02:03.000Z,2023-09-12T20:59:45.000Z,,https://data.texas.gov/d/aj5s-8pui,"""All Summer Sites"", ""Contact and Program Participation"", ""Meal Service Type"", ""Summer Meal Programs"", ""Summer Sites""",True,,"ceid, siteid, programyear, reporttype, program, sitetype, operationstartdate, breakfasttime, lunchtime",False,False,True,False
am4n-y336,2023-2024 TDA Food and Nutrition Program Dashboard,"Visual summaries of TDA Food and Nutrition program participation as measured by number of approved CEs and sites, meals served, and site distribution in Texas for the program year..",2023-08-14T15:57:30.000Z,2025-03-31T19:47:50.245Z,,https://data.texas.gov/stories/s/am4n-y336,"""2023-2024""",False,"HTTPError: 403 Client Error: Forbidden.
	no row or column access to non-tabular tables",,False,False,False,False
an2k-6aqb,Child and Adult Care Food Program (CACFP) - Child Centers - Meal Reimbursement - Program Year 2016-2017,"<b><a href=https://form.jotform.com/212794867706167 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Child and Adult Care Food Program (CACFP) Data</a></b><p>

<b>About the Dataset</b><br>
This data set contains claims information for <b>meal reimbursement for sites participating in CACFP as child centers for the program year 2016-2017. This includes Child Care Centers, At-Risk centers, Head Start sites, Outside School Hours sites, and Emergency",2023-05-05T15:18:08.000Z,2023-05-05T15:40:03.000Z,,https://data.texas.gov/d/an2k-6aqb,"""All Summer Sites"", ""Meal Service Type"", ""Summer Meal Programs"", ""Summer Sites""",True,,"ceid, siteid, programyear, program",False,False,False,False
aqmu-huyk,Summer Meal Programs - Summer Food Service Program (SFSP) - Meal Count Information - Program Period 2024,Filtered view of SFSP meals served from 2024 All Summer Sites Meal Count raw dataset.,2024-06-11T13:57:09.000Z,2025-02-13T16:46:37.000Z,,https://data.texas.gov/d/aqmu-huyk,"""All Summer Sites"", ""Meal Service Type"", ""Summer Meal Programs"", ""Summer Sites""",True,,"ceid, siteid, programyear, program",False,False,False,False
ark2-piei,2018-2019 School Nutrition Program Sponsors,Contracting Entities (CEs) approved to operate School Nutrition Programs in 2018-2019.,2023-04-04T20:40:46.000Z,2023-08-17T16:29:47.000Z,,https://data.texas.gov/d/ark2-piei,"""Meal Service Type""",True,,"ceid, programyear, reporttype, operationstartdate",False,False,False,False
b2t4-3bcr,Summer Meal Programs - Site Map - Summer 2017,"<b><a href=https://form.jotform.com/212795081587163 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Summer Meal Programs Data</a></b>
<p>

<b>About the Dataset</b><br>
This dataset contains <b>contact and program participation information for summer meal sites approved by TDA to operate summer 2017.</b> Unless otherwise noted, summer meal programs operate mid-May  through August. 
<p>


An overview of <b>all summer meal program data available</",2023-07-27T18:23:11.000Z,2023-07-28T19:45:31.000Z,,https://data.texas.gov/d/b2t4-3bcr,"""All Summer Sites"", ""Contact and Program Participation"", ""Summer Meal Programs"", ""Summer Sites""",False,empty,,False,False,False,False
b347-dymt,Summer Meal Programs - Site Map - Summer 2023,"<b><a href=https://form.jotform.com/212795081587163 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Summer Meal Programs Data</a></b>
<p>

<b>About the Dataset</b><br>
This dataset contains <b>contact and program participation information for summer meal sites approved by TDA to operate summer 2023.</b> Changes in participant information can occur through August. Unless otherwise noted, summer meal programs operate mid-May  through August. 
<p>",2023-04-17T16:04:54.000Z,2024-04-04T12:52:37.000Z,,https://data.texas.gov/d/b347-dymt,"""All Summer Sites"", ""Contact and Program Participation"", ""Summer Meal Programs"", ""Summer Sites""",False,empty,,False,False,False,False
b39n-3ddw,"SNP FSMC Contracts, PY19-PY25","<b>This dataset includes raw Food Service Management Company (FSMC) contract data submitted by sponsors approved to operate TDA's School Nutrition Programs (SNP) for program years 2018-2019 (PY19) to 2024-2025 (PY25).  </b>

School Nutrition Programs include National School Lunch Program (NSLP), School Breakfast Program (SBP), Special Milk Program (SMP), and After School Care Program (ASCP - snacks). 

This dataset is part of a collection of<b><a href=https://data.texas.gov/stories/en/s/7ke6-qib",2026-02-23T17:55:12.000Z,2026-03-26T13:09:38.000Z,,https://data.texas.gov/d/b39n-3ddw,"""2024-2025"", ""All Summer Sites"", ""Summer Meal Programs"", ""Summer Sites""",True,,"ceid, programyear, reporttype, program",False,False,False,False
b686-fyzx,CACFP Day Care Homes - Site Map - 2016-2017,"<b>About the Dataset</b><br>
This dataset contains <b>contact and program participation information for Day Care Home (DCH) providers approved to operate under the Child and Adult Care Food Program (CACFP) during program year 2016-2017.</b> Contracting Entity (CE) sponsors can participate in more than one CACFP program. The CACFP program year begins October 1 and ends September 30.<p>

This dataset only includes information for Texas Day Care Home providers participating in CACFP.  <b>For data o",2023-07-26T15:23:50.000Z,2025-04-24T17:56:26.000Z,,https://data.texas.gov/d/b686-fyzx,"""All Summer Sites"", ""Contact and Program Participation"", ""Summer Meal Programs"", ""Summer Sites""",False,empty,,False,False,False,False
be24-qper,2023-2024 CACFP Child Center Meals and Snacks,"Total breakfast, lunches, and snacks served through CACFP for Child Care Centers, At-Risk sites, Head Start sites, Outside School Hours sites, and Emergency Shelters for program year 2023-2024. Meal counts are based on approved claims submitted for meal reimbursement.",2023-11-06T18:39:08.000Z,2023-11-06T18:42:09.000Z,,https://data.texas.gov/d/be24-qper,"""2023-2024""",False,"HTTPError: 403 Client Error: Forbidden.
	no row or column access to non-tabular tables",,False,False,False,False
beir-2wht,2025-2026 National School Lunch Program (NSLP) Lunches Served,Total lunches served through NSLP for program year 2025-2026. Meal counts are based on approved claims submitted for meal reimbursement. CEs have 60 days to file monthly claims for meal reimbursement.,2025-08-29T19:15:49.000Z,2025-08-29T19:19:06.000Z,,https://data.texas.gov/d/beir-2wht,"""2025-2026""",False,"HTTPError: 403 Client Error: Forbidden.
	no row or column access to non-tabular tables",,False,False,False,False
bk4a-yqyq,2025-2026 CACFP Adult Care Meals and Snacks,"Total breakfast, lunches, and snacks served through CACFP at Adult Care Centers for program year 2025-2026. Meal counts are based on approved claims submitted for meal reimbursement",2025-11-21T20:40:02.000Z,2025-11-21T20:59:01.000Z,,https://data.texas.gov/d/bk4a-yqyq,"""2025-2026""",False,"HTTPError: 403 Client Error: Forbidden.
	no row or column access to non-tabular tables",,False,False,False,False
bmfh-xw9z,School Nutrition Programs - Administrative Review Summary - Program Year 2020 - 2021,"<b>About the Dataset</b><br>
This dataset contains: <b>
A list of School Food Authorities (SFAs) that have recently undergone Administrative Reviews with TDA, including:  </b>
<li>Types of school nutrition program operated </li>
<li>Special provision programs utilized </li>
<li>Whether or not there were Findings </li>
This report can be found on SquareMeals <a href=""https://www.squaremeals.org/Programs/National-School-Lunch-Program/Compliance"">Compliance for NSLP </a> for the current program yea",2024-12-09T18:33:23.000Z,2024-12-09T18:38:32.000Z,,https://data.texas.gov/d/bmfh-xw9z,"""Summer Sites""",True,,,False,False,False,False
bpba-wazd,CACFP Centers - Site Map - 2017-2018,"<b>About the Dataset</b><br>

This dataset contains contact and program participation information for all Texas child and adult care centers approved by the Texas Department of Agriculture to operate as a meal site under the Child and Adult Care Food Program (CACFP) during the 2017-2018 program year.  CACFP centers include Adult Day Care Centers (ADC), Child Care Centers (CCC), At-Risk Afterschool Centers (At-Risk), Head Start Centers, emergency shelters, and centers providing care for students ",2023-09-08T14:26:16.000Z,2025-04-25T14:55:35.000Z,,https://data.texas.gov/d/bpba-wazd,"""All Summer Sites"", ""Contact and Program Participation"", ""Summer Meal Programs"", ""Summer Sites""",False,empty,,False,False,False,False
bqhh-kbke,"2019-2020 Monthly SNP, SSO, & SSO School Meals Served","<b><a href=https://form.jotform.com/210556567409057 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for School Nutrition Data</a></b><p>


<b>About the Dataset</b><br>
This dataset serves as source data for the Texas Department of Agriculture Food and Nutrition Meal Served Dashboard. Data is based on the School Nutrition Program (SNP) Meal Reimbursement, Seamless Summer Option (SSO) Meal Count, and Summer Food Service Program (SFSP) Meal Count data",2023-11-21T21:56:55.000Z,2023-11-21T21:57:02.000Z,,https://data.texas.gov/d/bqhh-kbke,"""Summer Meal Programs""",False,empty,,False,False,False,False
bwkc-24f4,CACFP Day Care Homes - Site Map - 2023-2024,"<b><a href=https://form.jotform.com/212794867706167 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Child and Adult Care Food Program (CACFP) Data</a></b><p>

<b>About the Dataset</b><br>
This dataset contains <b>contact and program participation information for Day Care Home (DCH) providers approved to operate under the Child and Adult Care Food Program (CACFP) during program year 2023-2024.</b> Contracting Entity (CE) sponsors can participate",2023-09-18T13:30:19.000Z,2025-04-24T13:46:48.000Z,,https://data.texas.gov/d/bwkc-24f4,"""2023-2024"", ""All Summer Sites"", ""Contact and Program Participation"", ""Summer Meal Programs"", ""Summer Sites""",False,empty,,False,False,False,False
bxu8-6qc6,CACFP Centers - Site Map - 2025-2026,"<b><a href=https://form.jotform.com/212794867706167 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Child and Adult Care Food Program (CACFP) Data</a></b><p>

<b>About the Dataset</b><br>

This dataset contains contact and program participation information for all Texas child and adult care centers approved by the Texas Department of Agriculture to operate as a meal site under the Child and Adult Care Food Program (CACFP) during the 2025-2026 p",2025-09-28T20:05:51.000Z,2026-05-16T14:10:20.000Z,,https://data.texas.gov/d/bxu8-6qc6,"""2025-2026"", ""All Summer Sites"", ""Contact and Program Participation"", ""Summer Meal Programs"", ""Summer Sites""",False,empty,,False,False,False,False
c7b4-gune,Professional Medical Billing Services (SV1) Detail Information,"The Texas Department of Insurance, Division of Workers' Compensation (DWC) maintains a database of professional medical billing services (SV1). It contains charges, payments, and treatments billed on a CMS-1500 form by doctors and other health care professionals who treat injured employees, including ambulatory surgical centers, with dates of service for the last five years. For datasets going back to 2010, see <a href=""https://data.texas.gov/dataset/Professional-Medical-Billing-Services-SV1-Det",2021-10-26T22:10:32.000Z,2026-05-10T03:44:49.000Z,,https://data.texas.gov/d/c7b4-gune,"""rural""",True,,,False,False,False,False
c7wu-kjbb,"SNP Site Applications, PY19-PY25","<b>This dataset includes raw data from the latest site-level application approved by TDA for participation in the School Nutrition Programs (SNP) for program years 2018-2019 (PY19) to 2024-2025 (PY25).  </b>

School Nutrition Programs include National School Lunch Program (NSLP), School Breakfast Program (SBP), Special Milk Program (SMP), and After School Care Program (ASCP - snacks). 

This dataset is part of a collection of<b><a href=https://data.texas.gov/stories/en/s/7ke6-qib4 target=""_blank",2026-01-26T20:46:27.000Z,2026-03-26T13:13:31.000Z,,https://data.texas.gov/d/c7wu-kjbb,"""2024-2025"", ""All Summer Sites"", ""Summer Sites""",True,,"ceid, siteid, programyear, program",False,False,False,False
c8jp-i4jb,Summer Meal Programs - All Summer Sites - Contact and Program Participation Information - Program Period 2020,"<b><a href=https://form.jotform.com/212795081587163 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Summer Meal Programs Data</a></b><p>


<b>About the Dataset</b><br>
This dataset contains <b>contact and program participation information for summer meal sites approved by TDA to operate between March 2020 and September 2020 (Program Year 2020). </b> Summer meal programs typically operate June through the end of August.  <p>

In March 2020, USDA",2020-03-03T15:40:40.000Z,2024-01-12T20:46:34.000Z,,https://data.texas.gov/d/c8jp-i4jb,"""All Summer Sites"", ""Contact and Program Participation"", ""Meal Service Type"", ""Summer Meal Programs"", ""Summer Sites""",True,,"ceid, siteid, programyear, reporttype, program, sitetype, mealtypesserved, operationstartdate, operationenddate, breakfasttime, lunchtime",False,False,True,False
